,HMDB,GENE,direction
2245,HMDB0000175,NT5C2,degrading
2246,HMDB0000175,NT5E,degrading
2247,HMDB0000175,IMPDH2,degrading
2248,HMDB0000175,IMPDH1,degrading
2249,HMDB0000175,HPRT1,producing
2250,HMDB0000175,CANT1,producing
2251,HMDB0000175,ENTPD8,producing
2252,HMDB0000175,ENTPD3,producing
2253,HMDB0000175,ENTPD1,producing
2254,HMDB0000175,NT5M,degrading
2255,HMDB0000175,RBAK,degrading
2256,HMDB0000175,NT5C3B,degrading
2257,HMDB0000175,NT5C,degrading
2258,HMDB0000175,ACP3,degrading
2259,HMDB0000175,ITPA,producing
2260,HMDB0000175,ENTPD6,producing
2261,HMDB0000175,ENTPD4,producing
2262,HMDB0000175,ENTPD5,producing
2263,HMDB0000175,ENTPD2,producing
2264,HMDB0000175,GMPR,producing
2265,HMDB0000175,GMPR2,producing
2266,HMDB0000175,AMPD3,producing
2267,HMDB0000175,AMPD1,producing
2268,HMDB0000175,AMPD2,producing
2269,HMDB0000177,HAL,degrading
2270,HMDB0000177,TXN,degrading
2271,HMDB0000177,APOC3,degrading
2272,HMDB0000177,NDUFAB1,degrading
2273,HMDB0000177,HARS1,degrading
2274,HMDB0000177,HARS2,degrading
2275,HMDB0000177,CARNS1,degrading
2276,HMDB0000177,HDC,degrading
2277,HMDB0000177,DDC,degrading
2278,HMDB0000177,SLC7A1,producing
2279,HMDB0000177,SLC38A4,producing
2280,HMDB0000177,SLC6A9,producing
2281,HMDB0000177,CNDP2,producing
2282,HMDB0000177,CNDP1,producing
2283,HMDB0000177,BUD23,degrading
2284,HMDB0000177,SLC7A9,producing
2285,HMDB0000177,METTL6,degrading
2286,HMDB0000177,METTL2B,degrading
2287,HMDB0000177,HEMK1,degrading
2288,HMDB0000177,SLC6A14,producing
2289,HMDB0000177,SLC38A2,producing
2290,HMDB0000177,SLC38A5,producing
2291,HMDB0000177,SLC38A3,producing
2292,HMDB0000177,SLC7A7,producing
2293,HMDB0000177,SLC7A6,producing
2294,HMDB0000177,SLC3A2,producing
2295,HMDB0000177,SLC15A4,producing
2296,HMDB0000177,SLC15A3,producing
2297,HMDB0000177,SLC25A2,producing
2298,HMDB0000177,SLC43A2,producing
2299,HMDB0000177,SLC7A3,producing
2300,HMDB0000177,SLC43A1,producing
2301,HMDB0000177,SLC7A8,producing
2302,HMDB0000177,SLC7A2,producing
2303,HMDB0000177,SLC36A1,producing
2304,HMDB0000177,SLC25A15,producing
2305,HMDB0000177,SLC7A5,producing
2306,HMDB0000177,SLC3A1,producing
2307,HMDB0000181,DDC,degrading
2308,HMDB0000181,SLC7A5,producing
2309,HMDB0000181,SLC3A2,producing
2310,HMDB0000181,SLC16A10,producing
2311,HMDB0000181,TOMT,degrading
2312,HMDB0000181,COMT,degrading
2313,HMDB0000181,TYR,producing
2314,HMDB0000181,TH,producing
2315,HMDB0000182,KARS1,degrading
2316,HMDB0000182,AASS,degrading
2317,HMDB0000182,SLC3A2,producing
2318,HMDB0000182,SLC7A3,producing
2319,HMDB0000182,SLC38A4,producing
2320,HMDB0000182,SLC7A1,producing
2321,HMDB0000182,SLC7A2,producing
2322,HMDB0000182,BTD,producing
2323,HMDB0000182,SLC7A9,producing
2324,HMDB0000182,SLC7A6,producing
2325,HMDB0000182,SLC7A7,producing
2326,HMDB0000182,SLC3A1,producing
2327,HMDB0000182,SLC22A5,producing
2328,HMDB0000182,SLC6A14,producing
2329,HMDB0000182,CARNS1,degrading
2330,HMDB0000182,SLC25A15,producing
2331,HMDB0000182,SLC25A2,producing
2332,HMDB0000182,SLC36A1,producing
2333,HMDB0000182,DHPS,producing
2334,HMDB0000182,CEL,producing
2335,HMDB0000182,LIPA,producing
2336,HMDB0000182,SLC6A9,producing
2337,HMDB0000182,SLC7A5,producing
2338,HMDB0000186,LCT,degrading
2339,HMDB0000186,NEU1,degrading
2340,HMDB0000186,GALNS,degrading
2341,HMDB0000186,CTSA,degrading
2342,HMDB0000186,GLB1,producing
2343,HMDB0000186,LALBA,producing
2344,HMDB0000186,B4GALT2,producing
2345,HMDB0000186,B4GALT1,producing
2346,HMDB0000186,TMPPE,producing
2347,HMDB0000186,GLB1L,producing
2348,HMDB0000187,SHMT2,degrading
2349,HMDB0000187,SHMT1,degrading
2350,HMDB0000187,SDS,degrading
2351,HMDB0000187,PTDSS2,degrading
2352,HMDB0000187,PTDSS1,degrading
2353,HMDB0000187,AGXT,degrading
2354,HMDB0000187,SARS2,degrading
2355,HMDB0000187,SARS1,degrading
2356,HMDB0000187,CBS,degrading
2357,HMDB0000187,SPTLC3,degrading
2358,HMDB0000187,SPTLC2,degrading
2359,HMDB0000187,SPTLC1,degrading
2360,HMDB0000187,SLC43A1,producing
2361,HMDB0000187,SLC3A2,producing
2362,HMDB0000187,SLC7A10,producing
2363,HMDB0000187,SLC7A5,producing
2364,HMDB0000187,SLC7A9,producing
2365,HMDB0000187,PLD1,producing
2366,HMDB0000187,SLC6A18,producing
2367,HMDB0000187,SLC7A6,producing
2368,HMDB0000187,ACE2,producing
2369,HMDB0000187,CLTRN,producing
2370,HMDB0000187,SLC6A19,producing
2371,HMDB0000187,SLC38A4,producing
2372,HMDB0000187,SLC38A1,producing
2373,HMDB0000187,SLC6A14,producing
2374,HMDB0000187,SLC38A2,producing
2375,HMDB0000187,SLC7A7,producing
2376,HMDB0000187,SLC3A1,producing
2377,HMDB0000187,SLC1A4,producing
2378,HMDB0000187,SLC1A5,producing
2379,HMDB0000187,SLC38A5,producing
2380,HMDB0000187,PSPH,producing
2381,HMDB0000187,PSPHP1,producing
2382,HMDB0000187,SRR,degrading
2383,HMDB0000187,SDSL,degrading
2384,HMDB0000187,PLD2,producing
2385,HMDB0000187,SLC36A1,producing
2386,HMDB0000187,SFXN1,producing
2387,HMDB0000187,SFXN3,producing
2388,HMDB0000187,SLC43A2,producing
2389,HMDB0000187,SLC7A3,producing
2390,HMDB0000187,SLC7A1,producing
2391,HMDB0000187,SLC7A8,producing
2392,HMDB0000187,SLC7A2,producing
2393,HMDB0000187,VPS29,producing
2394,HMDB0000187,SLC6A15,producing
2395,HMDB0000187,SLC36A2,producing
2396,HMDB0000187,SLC36A3,producing
2397,HMDB0000187,SLC36A4,producing
2398,HMDB0000187,SLC6A9,producing
2399,HMDB0000190,CYB5D1,degrading
2400,HMDB0000190,LDHD,degrading
2401,HMDB0000190,LDHAL6A,degrading
2402,HMDB0000190,UEVLD,degrading
2403,HMDB0000190,LDHAL6B,degrading
2404,HMDB0000190,LDHC,degrading
2405,HMDB0000190,LDHA,degrading
2406,HMDB0000190,LDHB,degrading
2407,HMDB0000190,SLC22A12,producing
2408,HMDB0000190,AQP9,producing
2409,HMDB0000190,ALDH5A1,producing
2410,HMDB0000190,ALDH6A1,producing
2411,HMDB0000190,ALDH18A1,producing
2412,HMDB0000190,ALDH2,producing
2413,HMDB0000190,ALDH1B1,producing
2414,HMDB0000190,ALDH4A1,producing
2415,HMDB0000190,SLC5A8,producing
2416,HMDB0000190,ALDH3A2,producing
2417,HMDB0000190,ALDH9A1,producing
2418,HMDB0000190,ALDH7A1,producing
2419,HMDB0000190,ALDH1A2,producing
2420,HMDB0000190,ALDH1A1,producing
2421,HMDB0000190,ALDH3B1,producing
2422,HMDB0000190,ALDH1A3,producing
2423,HMDB0000190,ALDH3B2,producing
2424,HMDB0000190,ALDH3A1,producing
2425,HMDB0000190,BSG,producing
2426,HMDB0000190,SLC16A8,producing
2427,HMDB0000190,SLC16A7,producing
2428,HMDB0000190,SLC16A3,producing
2429,HMDB0000190,SLC16A1,producing
2430,HMDB0000190,SLC16A5,producing
2431,HMDB0000190,SLC16A4,producing
2432,HMDB0000190,SLC16A6,producing
2433,HMDB0000191,FH,degrading
2434,HMDB0000191,ADSS1,degrading
2435,HMDB0000191,ADSS2,degrading
2436,HMDB0000191,CAD,degrading
2437,HMDB0000191,GOT1,degrading
2438,HMDB0000191,DARS2,degrading
2439,HMDB0000191,DARS1,degrading
2440,HMDB0000191,PAICS,degrading
2441,HMDB0000191,ASS1,degrading
2442,HMDB0000191,GAD1,degrading
2443,HMDB0000191,ASNS,degrading
2444,HMDB0000191,IL4I1,degrading
2445,HMDB0000191,GOT2,producing
2446,HMDB0000191,ASRGL1,producing
2447,HMDB0000191,ACY3,producing
2448,HMDB0000191,ASPA,producing
2449,HMDB0000191,SLC1A4,producing
2450,HMDB0000191,SLC38A3,producing
2451,HMDB0000191,ASPDH,degrading
2452,HMDB0000191,AGA,producing
2453,HMDB0000191,SLC1A7,producing
2454,HMDB0000191,SLC1A2,producing
2455,HMDB0000191,SLC1A3,producing
2456,HMDB0000191,SLC1A1,producing
2457,HMDB0000191,SLC1A6,producing
2458,HMDB0000191,GAD2,degrading
2459,HMDB0000191,GOT1L1,degrading
2460,HMDB0000191,NAT8L,degrading
2461,HMDB0000191,SLC25A12,producing
2462,HMDB0000191,SLC25A13,producing
2463,HMDB0000191,ASPG,producing
2464,HMDB0000191,SLC36A1,producing
2465,HMDB0000191,SLC25A20,producing
2466,HMDB0000192,SLC7A11,producing
2467,HMDB0000192,SLC3A2,producing
2468,HMDB0000192,SLC7A9,producing
2469,HMDB0000192,SLC3A1,producing
2470,HMDB0000192,TXNRD2,producing
2471,HMDB0000192,TXNRD1,producing
2472,HMDB0000192,CTH,degrading
2473,HMDB0000192,TXNRD3,degrading
2474,HMDB0000192,ATG9B,degrading
2475,HMDB0000192,SLC7A6,producing
2476,HMDB0000195,PNP,degrading
2477,HMDB0000195,SLC29A3,producing
2478,HMDB0000195,SLC29A1,producing
2479,HMDB0000195,SLC29A2,producing
2480,HMDB0000195,SLC28A2,producing
2481,HMDB0000195,NT5C1B,producing
2482,HMDB0000195,NT5C3A,producing
2483,HMDB0000195,NT5C1A,producing
2484,HMDB0000195,NT5C2,producing
2485,HMDB0000195,NT5E,producing
2486,HMDB0000195,SLC28A3,producing
2487,HMDB0000195,ADA2,producing
2488,HMDB0000195,NT5M,producing
2489,HMDB0000195,RBAK,producing
2490,HMDB0000195,NT5C3B,producing
2491,HMDB0000195,NT5C,producing
2492,HMDB0000195,ACP3,producing
2493,HMDB0000195,ADA,producing
2494,HMDB0000195,FASN,producing
2495,HMDB0000201,SLC25A20,producing
2496,HMDB0000201,CRAT,producing
2497,HMDB0000201,SLC22A5,producing
2498,HMDB0000201,CPT2,degrading
2499,HMDB0000201,CPT1B,degrading
2500,HMDB0000201,CPT1C,degrading
2501,HMDB0000201,CPT1A,degrading
2502,HMDB0000201,SLC25A29,producing
2503,HMDB0000207,ACSL6,degrading
2504,HMDB0000207,ACSL5,degrading
2505,HMDB0000207,SLC27A2,degrading
2506,HMDB0000207,SLC27A4,degrading
2507,HMDB0000207,ACSBG2,degrading
2508,HMDB0000207,ACSL1,degrading
2509,HMDB0000207,ACSL4,degrading
2510,HMDB0000207,ACSL3,degrading
2511,HMDB0000207,SLC27A5,producing
2512,HMDB0000207,LIPA,producing
2513,HMDB0000207,CEL,producing
2514,HMDB0000207,FASN,degrading
2515,HMDB0000207,FAAH2,producing
2516,HMDB0000207,FAAH,producing
2517,HMDB0000207,SLC27A1,producing
2518,HMDB0000207,ABCA1,producing
2519,HMDB0000207,OLAH,producing
2520,HMDB0000207,ACSBG1,degrading
2521,HMDB0000207,FABP9,producing
2522,HMDB0000207,FABP12,producing
2523,HMDB0000207,FABP4,producing
2524,HMDB0000207,FABP6,producing
2525,HMDB0000207,FABP5,producing
2526,HMDB0000207,FABP7,producing
2527,HMDB0000207,FABP1,producing
2528,HMDB0000207,FABP2,producing
2529,HMDB0000207,CD36,producing
2530,HMDB0000207,FABP3,producing
2531,HMDB0000207,SLC27A3,producing
2532,HMDB0000207,SLC27A6,producing
2533,HMDB0000207,ACOT6,producing
2534,HMDB0000207,ACOT1,producing
2535,HMDB0000207,ACOT4,producing
2536,HMDB0000207,BAAT,producing
2537,HMDB0000207,ACOT2,producing
2538,HMDB0000207,ACOT7,producing
2539,HMDB0000208,P4HB,degrading
2540,HMDB0000208,PHYH,degrading
2541,HMDB0000208,L2HGDH,degrading
2542,HMDB0000208,BCAT1,degrading
2543,HMDB0000208,KYAT1,degrading
2544,HMDB0000208,KYAT3,degrading
2545,HMDB0000208,GPT2,degrading
2546,HMDB0000208,GPT,degrading
2547,HMDB0000208,TAT,degrading
2548,HMDB0000208,OAT,degrading
2549,HMDB0000208,BCAT2,degrading
2550,HMDB0000208,DLST,degrading
2551,HMDB0000208,PDHX,degrading
2552,HMDB0000208,DLD,degrading
2553,HMDB0000208,AADAT,degrading
2554,HMDB0000208,PHGDH,degrading
2555,HMDB0000208,GOT1,degrading
2556,HMDB0000208,OGDH,degrading
2557,HMDB0000208,AASS,degrading
2558,HMDB0000208,GOT2,degrading
2559,HMDB0000208,ASPH,degrading
2560,HMDB0000208,HIF1AN,degrading
2561,HMDB0000208,CERCAM,degrading
2562,HMDB0000208,P4HA3,degrading
2563,HMDB0000208,P4HA2,degrading
2564,HMDB0000208,P4HA1,degrading
2565,HMDB0000208,TMLHE,degrading
2566,HMDB0000208,PLOD3,degrading
2567,HMDB0000208,PLOD1,degrading
2568,HMDB0000208,PLOD2,degrading
2569,HMDB0000208,BBOX1,degrading
2570,HMDB0000208,SLC22A11,producing
2571,HMDB0000208,SLC22A7,producing
2572,HMDB0000208,TET3,degrading
2573,HMDB0000208,TET2,degrading
2574,HMDB0000208,TET1,degrading
2575,HMDB0000208,AGXT,degrading
2576,HMDB0000208,PHF8,degrading
2577,HMDB0000208,P4HTM,degrading
2578,HMDB0000208,P3H3,degrading
2579,HMDB0000208,P3H2,degrading
2580,HMDB0000208,P3H1,degrading
2581,HMDB0000208,RIOX1,degrading
2582,HMDB0000208,RIOX2,degrading
2583,HMDB0000208,KDM8,degrading
2584,HMDB0000208,KDM2B,degrading
2585,HMDB0000208,KDM2A,degrading
2586,HMDB0000208,ADHFE1,degrading
2587,HMDB0000208,EGLN3,degrading
2588,HMDB0000208,EGLN2,degrading
2589,HMDB0000208,EGLN1,degrading
2590,HMDB0000208,SLC22A6,producing
2591,HMDB0000208,D2HGDH,degrading
2592,HMDB0000208,PSAT1,producing
2593,HMDB0000208,SLC22A8,producing
2594,HMDB0000208,SLC25A19,producing
2595,HMDB0000208,SLC13A3,producing
2596,HMDB0000208,SLC25A11,producing
2597,HMDB0000208,IDH3A,producing
2598,HMDB0000208,IDH3B,producing
2599,HMDB0000208,IDH3G,producing
2600,HMDB0000208,ABAT,producing
2601,HMDB0000208,SLC25A21,producing
2602,HMDB0000208,IDH1,producing
2603,HMDB0000208,SLC16A1,producing
2604,HMDB0000208,ALKBH2,degrading
2605,HMDB0000208,ALKBH1,degrading
2606,HMDB0000208,ALDH2,producing
2607,HMDB0000208,ALDH3A2,producing
2608,HMDB0000208,ALDH1B1,producing
2609,HMDB0000208,SLC25A10,producing
2610,HMDB0000208,OGDHL,degrading
2611,HMDB0000208,DHTKD1,degrading
2612,HMDB0000208,IDH2,producing
2613,HMDB0000208,GOT1L1,degrading
2614,HMDB0000208,SLC25A1,producing
2615,HMDB0000208,GLUD1,producing
2616,HMDB0000208,GLUD2,producing
2617,HMDB0000208,NIT2,producing
2618,HMDB0000208,HIF1A,producing
2619,HMDB0000208,AGXT2,producing
2620,HMDB0000208,SLC16A5,producing
2621,HMDB0000208,SLC16A4,producing
2622,HMDB0000208,SLC16A3,producing
2623,HMDB0000208,SLC16A7,producing
2624,HMDB0000208,SLC16A6,producing
2625,HMDB0000208,SLC16A8,producing
2626,HMDB0000210,PANK4,degrading
2627,HMDB0000210,PANK1,degrading
2628,HMDB0000210,PANK2,degrading
2629,HMDB0000210,PANK3,degrading
2630,HMDB0000210,VNN2,producing
2631,HMDB0000210,VNN1,producing
2632,HMDB0000210,SLC5A6,producing
2633,HMDB0000211,CDIPT,degrading
2634,HMDB0000211,MIOX,degrading
2635,HMDB0000211,SLC5A11,producing
2636,HMDB0000211,PLD1,producing
2637,HMDB0000211,SLC5A3,producing
2638,HMDB0000211,GLA,producing
2639,HMDB0000211,MTMR1,producing
2640,HMDB0000211,IMPA2,producing
2641,HMDB0000211,IMPA1,producing
2642,HMDB0000211,MTMR2,producing
2643,HMDB0000211,GDE1,producing
2644,HMDB0000211,PLD2,producing
2645,HMDB0000211,SLC2A13,producing
2646,HMDB0000211,BPNT2,producing
2647,HMDB0000214,OTC,degrading
2648,HMDB0000214,OAT,degrading
2649,HMDB0000214,ODC1,degrading
2650,HMDB0000214,ARG1,producing
2651,HMDB0000214,ARG2,producing
2652,HMDB0000214,SLC3A1,producing
2653,HMDB0000214,SLC7A9,producing
2654,HMDB0000214,SLC7A3,producing
2655,HMDB0000214,SLC7A1,producing
2656,HMDB0000214,SLC7A2,producing
2657,HMDB0000214,GATM,producing
2658,HMDB0000214,ACY1,producing
2659,HMDB0000214,SLC7A6,producing
2660,HMDB0000214,SLC38A4,producing
2661,HMDB0000214,SLC25A15,producing
2662,HMDB0000214,SLC25A2,producing
2663,HMDB0000214,SLC7A5,producing
2664,HMDB0000216,COMTD1,degrading
2665,HMDB0000216,COMT,degrading
2666,HMDB0000216,PNMT,degrading
2667,HMDB0000216,SULT1A3,degrading
2668,HMDB0000216,MAOB,degrading
2669,HMDB0000216,MAOA,degrading
2670,HMDB0000216,SLC22A1,producing
2671,HMDB0000216,SLC22A3,producing
2672,HMDB0000216,SLC22A2,producing
2673,HMDB0000216,SLC6A3,producing
2674,HMDB0000216,SLC6A2,producing
2675,HMDB0000216,SLCO1A2,producing
2676,HMDB0000216,TOMT,degrading
2677,HMDB0000216,SLC18A2,producing
2678,HMDB0000216,SLC18A1,producing
2679,HMDB0000216,SLC29A4,producing
2680,HMDB0000216,SLCO1B3,producing
2681,HMDB0000216,SLC7A9,producing
2682,HMDB0000216,DBH,producing
2683,HMDB0000216,MOXD1,producing
2684,HMDB0000217,DHRS3,degrading
2685,HMDB0000217,DHRS9,degrading
2686,HMDB0000217,H6PD,degrading
2687,HMDB0000217,HACL1,degrading
2688,HMDB0000217,CD38,degrading
2689,HMDB0000217,DIO3,degrading
2690,HMDB0000217,MAGEA2,degrading
2691,HMDB0000217,NSDHL,degrading
2692,HMDB0000217,PGD,degrading
2693,HMDB0000217,G6PD,degrading
2694,HMDB0000217,RDH8,degrading
2695,HMDB0000217,RDH11,degrading
2696,HMDB0000217,ME1,degrading
2697,HMDB0000217,DPYD,degrading
2698,HMDB0000217,DEGS1,degrading
2699,HMDB0000217,POR,degrading
2700,HMDB0000217,AKR1B15,degrading
2701,HMDB0000217,AKR1C8,degrading
2702,HMDB0000217,WWOX,degrading
2703,HMDB0000217,SDR42E1,degrading
2704,HMDB0000217,SDR42E2,degrading
2705,HMDB0000217,SDR9C7,degrading
2706,HMDB0000217,HSD11B1L,degrading
2707,HMDB0000217,BDH2,degrading
2708,HMDB0000217,CTBP1,degrading
2709,HMDB0000217,CBR4,degrading
2710,HMDB0000217,HTATIP2,degrading
2711,HMDB0000217,DHRS2,degrading
2712,HMDB0000217,HSD17B14,degrading
2713,HMDB0000217,MDH1B,degrading
2714,HMDB0000217,RDH14,degrading
2715,HMDB0000217,SDR16C5,degrading
2716,HMDB0000217,RDH12,degrading
2717,HMDB0000217,RDH13,degrading
2718,HMDB0000217,RDH10,degrading
2719,HMDB0000217,HSD3B7,degrading
2720,HMDB0000217,HSD11B2,degrading
2721,HMDB0000217,ADH5,degrading
2722,HMDB0000217,ADHFE1,degrading
2723,HMDB0000217,ALDH4A1,degrading
2724,HMDB0000217,IDH1,degrading
2725,HMDB0000217,NNT,degrading
2726,HMDB0000217,MTHFD2,degrading
2727,HMDB0000217,MTHFD1,degrading
2728,HMDB0000217,MTHFD1L,degrading
2729,HMDB0000217,ME3,degrading
2730,HMDB0000217,ME2,degrading
2731,HMDB0000217,IDH2,degrading
2732,HMDB0000217,FDXR,degrading
2733,HMDB0000217,GLUD1,degrading
2734,HMDB0000217,GLUD2,degrading
2735,HMDB0000217,ACP7,degrading
2736,HMDB0000217,PXYLP1,degrading
2737,HMDB0000217,ACP4,degrading
2738,HMDB0000217,ACP1,degrading
2739,HMDB0000217,ACP5,degrading
2740,HMDB0000217,ACP6,degrading
2741,HMDB0000217,ACP3,degrading
2742,HMDB0000217,ALDH2,degrading
2743,HMDB0000217,ALDH7A1,degrading
2744,HMDB0000217,ALDH3A2,degrading
2745,HMDB0000217,ALDH9A1,degrading
2746,HMDB0000217,ALDH1A2,degrading
2747,HMDB0000217,ALDH1B1,degrading
2748,HMDB0000217,ALDH1A3,degrading
2749,HMDB0000217,ALDH3B1,degrading
2750,HMDB0000217,ALDH3B2,degrading
2751,HMDB0000217,ALDH3A1,degrading
2752,HMDB0000217,ALDH1L2,degrading
2753,HMDB0000217,ALDH1L1,degrading
2754,HMDB0000217,ANAPC11,producing
2755,HMDB0000217,CINP,producing
2756,HMDB0000217,EHHADH,producing
2757,HMDB0000217,ACOX1,producing
2758,HMDB0000217,ACAA1,producing
2759,HMDB0000217,HSD17B11,producing
2760,HMDB0000217,HSD17B6,producing
2761,HMDB0000217,HSD17B2,producing
2762,HMDB0000217,HSD17B3,producing
2763,HMDB0000217,ELOVL1,producing
2764,HMDB0000217,ALOX5,producing
2765,HMDB0000217,HSD3B2,producing
2766,HMDB0000217,PHPT1,degrading
2767,HMDB0000217,HSD17B4,producing
2768,HMDB0000217,ART5,degrading
2769,HMDB0000217,ART4,degrading
2770,HMDB0000217,ART3,degrading
2771,HMDB0000217,ART1,degrading
2772,HMDB0000217,MTMR7,degrading
2773,HMDB0000217,MTMR6,degrading
2774,HMDB0000217,MTMR2,degrading
2775,HMDB0000217,MTMR1,degrading
2776,HMDB0000217,ALDH6A1,degrading
2777,HMDB0000217,MICAL3,degrading
2778,HMDB0000217,MICAL2,degrading
2779,HMDB0000217,MICAL1,degrading
2780,HMDB0000217,IYD,degrading
2781,HMDB0000217,HMGCR,degrading
2782,HMDB0000217,CYP7A1,producing
2783,HMDB0000217,FAR2,degrading
2784,HMDB0000217,FAR1,degrading
2785,HMDB0000217,FDFT1,producing
2786,HMDB0000217,DHDH,producing
2787,HMDB0000217,HSD11B1,producing
2788,HMDB0000217,DIO1,producing
2789,HMDB0000217,DIO2,producing
2790,HMDB0000217,CYP26B1,producing
2791,HMDB0000217,FADS3,producing
2792,HMDB0000217,FADS1,producing
2793,HMDB0000217,FADS2,producing
2794,HMDB0000217,FADS6,producing
2795,HMDB0000217,SCD5,producing
2796,HMDB0000217,SCD,producing
2797,HMDB0000217,HSD17B12,producing
2798,HMDB0000217,TECR,producing
2799,HMDB0000217,TECRL,producing
2800,HMDB0000217,AKR1C2,producing
2801,HMDB0000217,SRD5A3,producing
2802,HMDB0000217,SRD5A2,producing
2803,HMDB0000217,SRD5A1,producing
2804,HMDB0000217,AKR1B10,producing
2805,HMDB0000217,AKR1C4,producing
2806,HMDB0000217,DHCR7,producing
2807,HMDB0000217,LBR,producing
2808,HMDB0000217,DHCR24,producing
2809,HMDB0000217,SC5D,producing
2810,HMDB0000217,HSD17B7,producing
2811,HMDB0000217,AKR1C3,producing
2812,HMDB0000217,HPGD,producing
2813,HMDB0000217,GNPAT,producing
2814,HMDB0000217,GPD1,producing
2815,HMDB0000217,NQO1,producing
2816,HMDB0000217,QDPR,producing
2817,HMDB0000217,PYCR3,producing
2818,HMDB0000217,PYCR2,producing
2819,HMDB0000217,MTHFR,producing
2820,HMDB0000217,HSD17B10,producing
2821,HMDB0000217,TM7SF2,producing
2822,HMDB0000217,RPL14,producing
2823,HMDB0000217,FASN,producing
2824,HMDB0000217,SPR,producing
2825,HMDB0000217,DCXR,producing
2826,HMDB0000217,TXNRD1,producing
2827,HMDB0000217,HSD17B8,producing
2828,HMDB0000217,HSD17B1,producing
2829,HMDB0000217,GRHPR,producing
2830,HMDB0000217,GFUS,producing
2831,HMDB0000217,GLRX2,producing
2832,HMDB0000217,GLRX,producing
2833,HMDB0000217,BLVRA,producing
2834,HMDB0000217,BLVRB,producing
2835,HMDB0000217,AKR1B1,producing
2836,HMDB0000217,AKR7A2,producing
2837,HMDB0000217,AKR1D1,producing
2838,HMDB0000217,AKR1C1,producing
2839,HMDB0000217,KDSR,producing
2840,HMDB0000217,SULT1A3,producing
2841,HMDB0000217,AKR1E2,degrading
2842,HMDB0000217,MTRR,producing
2843,HMDB0000217,RWDD2A,degrading
2844,HMDB0000217,LDHA,degrading
2845,HMDB0000217,BST1,degrading
2846,HMDB0000217,PTGR3,degrading
2847,HMDB0000217,NADK,producing
2848,HMDB0000217,AKR1A1,producing
2849,HMDB0000217,DECR2,producing
2850,HMDB0000217,CBR3,producing
2851,HMDB0000217,CBR1,producing
2852,HMDB0000217,DECR1,producing
2853,HMDB0000217,DHRS4,producing
2854,HMDB0000217,MECR,producing
2855,HMDB0000217,PECR,producing
2856,HMDB0000217,DHFR,producing
2857,HMDB0000217,TXNRD2,producing
2858,HMDB0000217,TXNRD3,producing
2859,HMDB0000217,PYCR1,producing
2860,HMDB0000217,GSR,producing
2861,HMDB0000217,ALDH18A1,producing
2862,HMDB0000217,ATG9B,producing
2863,HMDB0000217,CYP11A1,producing
2864,HMDB0000217,CYP4V2,producing
2865,HMDB0000217,COQ6,producing
2866,HMDB0000217,AASS,producing
2867,HMDB0000217,COQ7,producing
2868,HMDB0000217,CYP24A1,producing
2869,HMDB0000217,GMPR,producing
2870,HMDB0000217,GMPR2,producing
2871,HMDB0000217,DUOX2,producing
2872,HMDB0000217,DUOX1,producing
2873,HMDB0000217,CRYZ,producing
2874,HMDB0000217,DHFR2,producing
2875,HMDB0000217,FMO6P,producing
2876,HMDB0000217,FMO2,producing
2877,HMDB0000217,FMO1,producing
2878,HMDB0000217,FMO5,producing
2879,HMDB0000217,FMO3,producing
2880,HMDB0000217,FMO4,producing
2881,HMDB0000217,CYP2R1,producing
2882,HMDB0000217,CYP26A1,producing
2883,HMDB0000217,PDPR,producing
2884,HMDB0000217,DMGDH,producing
2885,HMDB0000217,TBCB,producing
2886,HMDB0000217,GPX8,producing
2887,HMDB0000217,GPX5,producing
2888,HMDB0000217,PRDX6,producing
2889,HMDB0000217,GPX7,producing
2890,HMDB0000217,GPX6,producing
2891,HMDB0000217,GPX3,producing
2892,HMDB0000217,GPX4,producing
2893,HMDB0000217,GPX1,producing
2894,HMDB0000217,GPX2,producing
2895,HMDB0000217,CYP11B2,producing
2896,HMDB0000217,CYP11B1,producing
2897,HMDB0000217,NADK2,producing
2898,HMDB0000217,CYP17A1,producing
2899,HMDB0000217,CH25H,producing
2900,HMDB0000217,CYP7B1,producing
2901,HMDB0000217,CYP8B1,producing
2902,HMDB0000217,CYP39A1,producing
2903,HMDB0000217,CYP46A1,producing
2904,HMDB0000217,FAXDC2,producing
2905,HMDB0000217,MSMO1,producing
2906,HMDB0000217,CYP51A1,producing
2907,HMDB0000217,SQLE,producing
2908,HMDB0000217,CYP4F22,producing
2909,HMDB0000217,CYP4F2,producing
