,HMDB,GENE,direction
723,HMDB0000285,NME6,producing
724,HMDB0001273,NME6,producing
725,HMDB0003537,NME6,producing
726,HMDB0001341,NME6,producing
727,HMDB0000290,GNPTAB,degrading
728,HMDB0000288,GNPTAB,producing
729,HMDB0000538,IP6K1,degrading
730,HMDB0002111,IP6K1,degrading
731,HMDB0006229,IP6K1,producing
732,HMDB0001341,IP6K1,producing
733,HMDB0003529,IP6K1,producing
734,HMDB0003502,IP6K1,producing
735,HMDB0001429,IP6K1,producing
736,HMDB0059597,IP6K1,producing
737,HMDB0000250,IP6K1,producing
738,HMDB0002111,PPP2R1A,degrading
739,HMDB0001429,PPP2R1A,producing
740,HMDB0000660,SLC2A7,producing
741,HMDB0000122,SLC2A7,producing
742,HMDB0006537,MAN2B1,degrading
743,HMDB0000169,MAN2B1,degrading
744,HMDB0002111,MAN2B1,degrading
745,HMDB0006535,MAN2B1,producing
746,HMDB0000221,MTRR,degrading
747,HMDB0001185,MTRR,producing
748,HMDB0000939,MTRR,degrading
749,HMDB0000217,MTRR,producing
750,HMDB0059597,MTRR,producing
751,HMDB0001429,MCM9,producing
752,HMDB0001341,MCM9,producing
753,HMDB0002111,MCM9,degrading
754,HMDB0000538,MCM9,degrading
755,HMDB0000538,PJA1,degrading
756,HMDB0000250,PJA1,producing
757,HMDB0000045,PJA1,producing
758,HMDB0000538,RPS6KB2,degrading
759,HMDB0001341,RPS6KB2,producing
760,HMDB0001335,SLCO2A1,producing
761,HMDB0001381,SLCO2A1,producing
762,HMDB0003235,SLCO2A1,producing
763,HMDB0001483,SLCO2A1,producing
764,HMDB0001139,SLCO2A1,producing
765,HMDB0002685,SLCO2A1,producing
766,HMDB0002664,SLCO2A1,producing
767,HMDB0003034,SLCO2A1,producing
768,HMDB0005102,SLCO2A1,producing
769,HMDB0060095,SLCO2A1,producing
770,HMDB0060104,SLCO2A1,producing
771,HMDB0004236,SLCO2A1,producing
772,HMDB0002982,SLCO2A1,producing
773,HMDB0002752,SLCO2A1,producing
774,HMDB0002656,SLCO2A1,producing
775,HMDB0006465,SLCO2A1,producing
776,HMDB0001085,SLCO2A1,producing
777,HMDB0001337,SLCO2A1,producing
778,HMDB0005998,SLCO2A1,producing
779,HMDB0003080,SLCO2A1,producing
780,HMDB0000125,SLCO2A1,producing
781,HMDB0001043,SLCO2A1,producing
782,HMDB0001220,SLCO2A1,producing
783,HMDB0001442,SLCO2A1,producing
784,HMDB0001403,SLCO2A1,producing
785,HMDB0000595,SLCO2A1,producing
786,HMDB0000538,CAMKK1,degrading
787,HMDB0001341,CAMKK1,producing
788,HMDB0011627,PCYOX1,degrading
789,HMDB0001377,PCYOX1,degrading
790,HMDB0002111,PCYOX1,degrading
791,HMDB0060356,PCYOX1,producing
792,HMDB0000574,PCYOX1,producing
793,HMDB0003125,PCYOX1,producing
794,HMDB0002012,NDUFB9,degrading
795,HMDB0001487,NDUFB9,degrading
796,HMDB0059661,NDUFB9,producing
797,HMDB0000902,NDUFB9,producing
798,HMDB0000168,CTSG,producing
799,HMDB0000538,MAP2K4,degrading
800,HMDB0001341,MAP2K4,producing
801,HMDB0001846,GCSH,degrading
802,HMDB0000902,GCSH,degrading
803,HMDB0000123,GCSH,degrading
804,HMDB0000985,GCSH,producing
805,HMDB0001533,GCSH,producing
806,HMDB0000051,GCSH,producing
807,HMDB0006239,GCSH,producing
808,HMDB0001967,GCSH,producing
809,HMDB0002111,GCSH,degrading
810,HMDB0000962,GCSH,producing
811,HMDB0001487,GCSH,producing
812,HMDB0059597,GCSH,producing
813,HMDB0001562,GCSH,producing
814,HMDB0000538,PIK3C2B,degrading
815,HMDB0001341,PIK3C2B,producing
816,HMDB0059597,PIK3C2B,producing
817,HMDB0000191,FH,degrading
818,HMDB0002111,FH,degrading
819,HMDB0000156,FH,producing
820,HMDB0000134,FH,producing
821,HMDB0000051,FH,producing
822,HMDB0001201,GMPPB,degrading
823,HMDB0006330,GMPPB,degrading
824,HMDB0001273,GMPPB,degrading
825,HMDB0059597,GMPPB,degrading
826,HMDB0000250,GMPPB,producing
827,HMDB0001163,GMPPB,producing
828,HMDB0001429,GMPPB,producing
829,HMDB0001423,ASAH2,degrading
830,HMDB0059597,ASAH2,degrading
831,HMDB0002111,ASAH2,degrading
832,HMDB0004610,ASAH2,producing
833,HMDB0000252,ASAH2,producing
834,HMDB0000269,ASAH2,producing
835,HMDB0001487,NQO1,degrading
836,HMDB0000221,NQO1,degrading
837,HMDB0059597,NQO1,degrading
838,HMDB0000250,NQO1,producing
839,HMDB0060487,NQO1,producing
840,HMDB0030017,NQO1,degrading
841,HMDB0004198,NQO1,producing
842,HMDB0003555,NQO1,producing
843,HMDB0000902,NQO1,producing
844,HMDB0012992,NQO1,producing
845,HMDB0000217,NQO1,producing
846,HMDB0000067,STARD10,degrading
847,HMDB0003598,LIPC,degrading
848,HMDB0050513,LIPC,degrading
849,HMDB0002111,LIPC,degrading
850,HMDB0000305,LIPC,producing
851,HMDB0007788,LIPC,degrading
852,HMDB0000131,LIPC,producing
853,HMDB0059597,LIPC,producing
854,HMDB0006821,HSD17B4,degrading
855,HMDB0304222,HSD17B4,degrading
856,HMDB0003942,HSD17B4,degrading
857,HMDB0003940,HSD17B4,degrading
858,HMDB0011123,HSD17B4,degrading
859,HMDB0003944,HSD17B4,degrading
860,HMDB0062221,HSD17B4,degrading
861,HMDB0304089,HSD17B4,degrading
862,HMDB0003948,HSD17B4,degrading
863,HMDB0006459,HSD17B4,degrading
864,HMDB0006243,HSD17B4,degrading
865,HMDB0006516,HSD17B4,degrading
866,HMDB0000221,HSD17B4,degrading
867,HMDB0001484,HSD17B4,degrading
868,HMDB0006889,HSD17B4,degrading
869,HMDB0012556,HSD17B4,degrading
870,HMDB0004264,HSD17B4,degrading
871,HMDB0004673,HSD17B4,degrading
872,HMDB0001423,HSD17B4,degrading
873,HMDB0000538,HSD17B4,degrading
874,HMDB0001377,HSD17B4,degrading
875,HMDB0006890,HSD17B4,producing
876,HMDB0006823,HSD17B4,producing
877,HMDB0006368,HSD17B4,producing
878,HMDB0006271,HSD17B4,producing
879,HMDB0000217,HSD17B4,producing
880,HMDB0002111,HSD17B4,producing
881,HMDB0002178,HSD17B4,producing
882,HMDB0062681,HSD17B4,producing
883,HMDB0012456,HSD17B4,producing
884,HMDB0006895,HSD17B4,degrading
885,HMDB0001518,HSD17B4,producing
886,HMDB0001039,HSD17B4,producing
887,HMDB0303997,HSD17B4,producing
888,HMDB0000902,HSD17B4,producing
889,HMDB0003943,HSD17B4,producing
890,HMDB0003941,HSD17B4,producing
891,HMDB0006498,HSD17B4,producing
892,HMDB0060190,HSD17B4,producing
893,HMDB0060215,HSD17B4,producing
894,HMDB0060238,HSD17B4,producing
895,HMDB0006896,HSD17B4,producing
896,HMDB0002145,HSD17B4,producing
897,HMDB0004047,HSD17B4,producing
898,HMDB0002845,HSD17B4,producing
899,HMDB0006522,HSD17B4,producing
900,HMDB0001022,HSD17B4,producing
901,HMDB0001088,HSD17B4,producing
902,HMDB0004258,HSD17B4,producing
903,HMDB0001322,HSD17B4,producing
904,HMDB0001521,HSD17B4,producing
905,HMDB0002288,HSD17B4,producing
906,HMDB0001275,HSD17B4,producing
907,HMDB0003571,HSD17B4,producing
908,HMDB0003952,HSD17B4,producing
909,HMDB0304118,HSD17B4,producing
910,HMDB0006404,HSD17B4,producing
911,HMDB0001070,HSD17B4,producing
912,HMDB0002057,HSD17B4,producing
913,HMDB0060239,HSD17B4,producing
914,HMDB0006513,HSD17B4,producing
915,HMDB0006267,HSD17B4,producing
916,HMDB0060311,HSD17B4,producing
917,HMDB0006523,HSD17B4,producing
918,HMDB0006519,HSD17B4,producing
919,HMDB0001114,HSD17B4,producing
920,HMDB0001338,HSD17B4,producing
921,HMDB0006891,HSD17B4,producing
922,HMDB0006402,HSD17B4,producing
923,HMDB0059597,HSD17B4,producing
924,HMDB0000250,HSD17B4,producing
925,HMDB0000045,HSD17B4,producing
926,HMDB0001206,HSD17B4,producing
927,HMDB0001487,HSD17B4,producing
928,HMDB0003125,HSD17B4,producing
929,HMDB0001429,DDX41,producing
930,HMDB0001341,DDX41,producing
931,HMDB0002111,DDX41,degrading
932,HMDB0000538,DDX41,degrading
933,HMDB0000302,COLGALT2,degrading
934,HMDB0000295,COLGALT2,producing
935,HMDB0059597,COLGALT2,producing
936,HMDB0003349,DHODH,degrading
937,HMDB0002012,DHODH,degrading
938,HMDB0000226,DHODH,producing
939,HMDB0059661,DHODH,producing
940,HMDB0002111,EPM2A,degrading
941,HMDB0001429,EPM2A,producing
942,HMDB0001429,DDX3Y,producing
943,HMDB0001341,DDX3Y,producing
944,HMDB0002111,DDX3Y,degrading
945,HMDB0000538,DDX3Y,degrading
946,HMDB0000538,BUB1,degrading
947,HMDB0001341,BUB1,producing
948,HMDB0000538,UBE2D4,degrading
949,HMDB0000250,UBE2D4,producing
950,HMDB0000045,UBE2D4,producing
951,HMDB0000538,TRIM33,degrading
952,HMDB0000250,TRIM33,producing
953,HMDB0000045,TRIM33,producing
954,HMDB0001903,SCARB1,producing
955,HMDB0001893,SCARB1,producing
956,HMDB0000538,PRPF4,degrading
957,HMDB0001341,PRPF4,producing
958,HMDB0000177,APOC3,degrading
959,HMDB0000217,PXYLP1,degrading
960,HMDB0002111,PXYLP1,degrading
961,HMDB0000902,PXYLP1,producing
962,HMDB0001429,PXYLP1,producing
963,HMDB0001520,PXYLP1,degrading
964,HMDB0000244,PXYLP1,producing
965,HMDB0059654,DNPH1,degrading
966,HMDB0000902,H6PD,degrading
967,HMDB0001401,H6PD,degrading
968,HMDB0000217,H6PD,degrading
969,HMDB0002111,H6PD,degrading
970,HMDB0001316,H6PD,producing
971,HMDB0000221,H6PD,producing
972,HMDB0001127,H6PD,producing
973,HMDB0001487,H6PD,producing
974,HMDB0059597,H6PD,producing
975,HMDB0003498,H6PD,degrading
976,HMDB0000150,H6PD,degrading
977,HMDB0000122,H6PD,degrading
978,HMDB0000797,ADSL,degrading
979,HMDB0062424,ADSL,producing
980,HMDB0001517,ADSL,producing
981,HMDB0000536,ADSL,degrading
982,HMDB0000134,ADSL,producing
983,HMDB0000045,ADSL,producing
984,HMDB0000125,PDIA4,degrading
985,HMDB0003337,PDIA4,producing
986,HMDB0000883,VARS1,degrading
987,HMDB0000538,VARS1,degrading
988,HMDB0000250,VARS1,producing
989,HMDB0000045,VARS1,producing
990,HMDB0000538,RNF128,degrading
991,HMDB0000250,RNF128,producing
992,HMDB0000045,RNF128,producing
993,HMDB0000273,TK1,degrading
994,HMDB0000012,TK1,degrading
995,HMDB0000538,TK1,degrading
996,HMDB0060394,TK1,producing
997,HMDB0014467,TK1,degrading
998,HMDB0001227,TK1,producing
999,HMDB0001409,TK1,producing
1000,HMDB0001341,TK1,producing
1001,HMDB0059597,TK1,producing
1002,HMDB0001440,TK1,degrading
1003,HMDB0000960,TK1,producing
1004,HMDB0000304,GALNT5,degrading
1005,HMDB0006219,GALNT5,producing
1006,HMDB0000295,GALNT5,producing
1007,HMDB0059597,GALNT5,producing
1008,HMDB0060522,GALNT5,degrading
1009,HMDB0000051,TGM3,producing
1010,HMDB0004249,SYNJ1,degrading
1011,HMDB0001498,SYNJ1,degrading
1012,HMDB0001059,SYNJ1,degrading
1013,HMDB0002111,SYNJ1,degrading
1014,HMDB0000968,SYNJ1,producing
1015,HMDB0001143,SYNJ1,producing
1016,HMDB0001429,SYNJ1,producing
1017,HMDB0001429,DDX24,producing
1018,HMDB0001341,DDX24,producing
1019,HMDB0002111,DDX24,degrading
1020,HMDB0000538,DDX24,degrading
1021,HMDB0002111,USP33,degrading
1022,HMDB0000051,CTPS1,degrading
1023,HMDB0000285,CTPS1,degrading
1024,HMDB0000641,CTPS1,degrading
1025,HMDB0000538,CTPS1,degrading
1026,HMDB0002111,CTPS1,degrading
1027,HMDB0000148,CTPS1,producing
1028,HMDB0000082,CTPS1,producing
1029,HMDB0001429,CTPS1,producing
1030,HMDB0001341,CTPS1,producing
1031,HMDB0001220,SLCO3A1,producing
1032,HMDB0001425,SLCO3A1,producing
1033,HMDB0000595,SLCO3A1,producing
1034,HMDB0000248,SLCO3A1,producing
1035,HMDB0001442,SLCO3A1,producing
1036,HMDB0000139,GLYCTK,degrading
1037,HMDB0000538,GLYCTK,degrading
1038,HMDB0000807,GLYCTK,producing
1039,HMDB0060180,GLYCTK,producing
1040,HMDB0001341,GLYCTK,producing
1041,HMDB0059597,GLYCTK,producing
1042,HMDB0001882,TKFC,degrading
1043,HMDB0000538,TKFC,degrading
1044,HMDB0000045,TKFC,producing
1045,HMDB0001248,TKFC,degrading
1046,HMDB0001112,TKFC,producing
1047,HMDB0001051,TKFC,degrading
1048,HMDB0001473,TKFC,producing
1049,HMDB0001341,TKFC,producing
1050,HMDB0059597,TKFC,producing
1051,HMDB0060180,PHGDH,degrading
1052,HMDB0000208,PHGDH,degrading
1053,HMDB0000807,PHGDH,degrading
1054,HMDB0059655,PHGDH,producing
1055,HMDB0000902,PHGDH,producing
1056,HMDB0001024,PHGDH,producing
1057,HMDB0001487,PHGDH,producing
1058,HMDB0059597,PHGDH,producing
1059,HMDB0000538,GRK7,degrading
1060,HMDB0001341,GRK7,producing
1061,HMDB0006219,ST6GAL1,producing
1062,HMDB0001081,ST6GAL1,producing
1063,HMDB0000095,ST6GAL1,degrading
1064,HMDB0001176,ST6GAL1,degrading
1065,HMDB0000538,ABCG8,degrading
1066,HMDB0002111,ABCG8,degrading
1067,HMDB0000067,ABCG8,producing
1068,HMDB0001429,ABCG8,producing
1069,HMDB0001341,ABCG8,producing
1070,HMDB0059597,ABCG8,producing
1071,HMDB0001875,PTGR3,degrading
1072,HMDB0000108,PTGR3,degrading
1073,HMDB0001881,PTGR3,degrading
1074,HMDB0000902,PTGR3,degrading
1075,HMDB0000217,PTGR3,degrading
1076,HMDB0002111,PTGR3,degrading
1077,HMDB0001426,PTGR3,producing
1078,HMDB0000990,PTGR3,producing
1079,HMDB0060661,PTGR3,producing
1080,HMDB0003052,PTGR3,producing
1081,HMDB0006458,PTGR3,producing
1082,HMDB0001487,PTGR3,producing
1083,HMDB0059597,PTGR3,producing
1084,HMDB0000243,PTGR3,producing
1085,HMDB0000221,PTGR3,producing
1086,HMDB0000538,RYK,degrading
1087,HMDB0001341,RYK,producing
1088,HMDB0000295,EOGT,degrading
1089,HMDB0000290,EOGT,degrading
1090,HMDB0002012,SDHD,degrading
1091,HMDB0000254,SDHD,degrading
1092,HMDB0001248,SDHD,degrading
1093,HMDB0059661,SDHD,producing
1094,HMDB0000134,SDHD,producing
1095,HMDB0001197,SDHD,producing
1096,HMDB0001304,SDHD,producing
1097,HMDB0006709,SDHD,degrading
1098,HMDB0011110,SEPHS2,degrading
1099,HMDB0000538,SEPHS2,degrading
1100,HMDB0002111,SEPHS2,degrading
1101,HMDB0003840,SEPHS2,producing
1102,HMDB0000045,SEPHS2,producing
1103,HMDB0001429,SEPHS2,producing
1104,HMDB0001202,NT5C1A,degrading
1105,HMDB0001132,NT5C1A,degrading
1106,HMDB0000175,NT5C1A,degrading
1107,HMDB0001554,NT5C1A,degrading
1108,HMDB0001397,NT5C1A,degrading
1109,HMDB0001044,NT5C1A,degrading
1110,HMDB0000045,NT5C1A,degrading
1111,HMDB0000905,NT5C1A,degrading
1112,HMDB0001227,NT5C1A,degrading
1113,HMDB0000095,NT5C1A,degrading
1114,HMDB0002111,NT5C1A,degrading
1115,HMDB0000014,NT5C1A,producing
1116,HMDB0006809,NT5C1A,producing
1117,HMDB0000195,NT5C1A,producing
1118,HMDB0000299,NT5C1A,producing
1119,HMDB0000133,NT5C1A,producing
1120,HMDB0000085,NT5C1A,producing
1121,HMDB0000050,NT5C1A,producing
1122,HMDB0000101,NT5C1A,producing
1123,HMDB0000273,NT5C1A,producing
1124,HMDB0000089,NT5C1A,producing
1125,HMDB0001429,NT5C1A,producing
1126,HMDB0000855,NT5C1A,producing
1127,HMDB0000288,NT5C1A,degrading
1128,HMDB0000229,NT5C1A,degrading
1129,HMDB0000296,NT5C1A,producing
1130,HMDB0000302,GALNTL5,degrading
1131,HMDB0000295,GALNTL5,producing
1132,HMDB0059597,GALNTL5,producing
1133,HMDB0001429,DDX52,producing
1134,HMDB0001341,DDX52,producing
1135,HMDB0002111,DDX52,degrading
1136,HMDB0000538,DDX52,degrading
1137,HMDB0003598,LIPG,degrading
1138,HMDB0050513,LIPG,degrading
1139,HMDB0002111,LIPG,degrading
1140,HMDB0000305,LIPG,producing
1141,HMDB0007788,LIPG,degrading
1142,HMDB0059597,LIPG,producing
1143,HMDB0002111,RPL36A,degrading
1144,HMDB0000131,RPL36A,producing
1145,HMDB0000143,RPL36A,producing
1146,HMDB0002281,PCBD1,degrading
1147,HMDB0000038,PCBD1,producing
1148,HMDB0002215,PCBD1,producing
1149,HMDB0002111,PCBD1,producing
1150,HMDB0000538,CILK1,degrading
1151,HMDB0001341,CILK1,producing
1152,HMDB0000929,IDO1,degrading
1153,HMDB0000259,IDO1,degrading
1154,HMDB0001389,IDO1,degrading
1155,HMDB0000472,IDO1,degrading
1156,HMDB0001377,IDO1,degrading
1157,HMDB0012948,IDO1,producing
1158,HMDB0004259,IDO1,producing
1159,HMDB0060485,IDO1,producing
1160,HMDB0001200,IDO1,producing
1161,HMDB0013609,IDO1,degrading
1162,HMDB0004086,IDO1,producing
1163,HMDB0002111,ATP2A2,degrading
1164,HMDB0000538,ATP2A2,degrading
1165,HMDB0001341,ATP2A2,producing
1166,HMDB0000781,HYAL4,degrading
1167,HMDB0002111,HYAL4,degrading
1168,HMDB0001448,HYAL4,producing
1169,HMDB0000051,APOBEC3D,producing
1170,HMDB0000296,APOBEC3D,producing
1171,HMDB0002111,APOBEC3D,degrading
1172,HMDB0000089,APOBEC3D,degrading
1173,HMDB0062220,SOAT2,degrading
1174,HMDB0006513,SOAT2,degrading
1175,HMDB0006516,SOAT2,degrading
1176,HMDB0003947,SOAT2,degrading
1177,HMDB0006243,SOAT2,degrading
1178,HMDB0006267,SOAT2,degrading
1179,HMDB0060311,SOAT2,degrading
1180,HMDB0006519,SOAT2,degrading
1181,HMDB0006459,SOAT2,degrading
1182,HMDB0062221,SOAT2,degrading
1183,HMDB0060239,SOAT2,degrading
1184,HMDB0062217,SOAT2,degrading
1185,HMDB0004258,SOAT2,degrading
1186,HMDB0006521,SOAT2,degrading
1187,HMDB0006497,SOAT2,degrading
1188,HMDB0001521,SOAT2,degrading
1189,HMDB0013109,SOAT2,degrading
1190,HMDB0003571,SOAT2,degrading
1191,HMDB0006523,SOAT2,degrading
1192,HMDB0006368,SOAT2,degrading
1193,HMDB0001064,SOAT2,degrading
1194,HMDB0001322,SOAT2,degrading
1195,HMDB0001114,SOAT2,degrading
1196,HMDB0001338,SOAT2,degrading
1197,HMDB0000067,SOAT2,degrading
1198,HMDB0000885,SOAT2,producing
1199,HMDB0001423,SOAT2,producing
1200,HMDB0003945,SOAT2,degrading
1201,HMDB0006290,SOAT2,degrading
1202,HMDB0006532,SOAT2,degrading
1203,HMDB0000250,POLR2L,producing
1204,HMDB0000285,POLR2L,degrading
1205,HMDB0000082,POLR2L,degrading
1206,HMDB0001273,POLR2L,degrading
1207,HMDB0000538,POLR2L,degrading
1208,HMDB0000500,COQ2,degrading
1209,HMDB0000250,COQ2,producing
1210,HMDB0032488,COQ2,producing
1211,HMDB0002367,COQ2,degrading
1212,HMDB0006816,COQ2,producing
1213,HMDB0012188,COQ2,degrading
1214,HMDB0060388,COQ2,producing
1215,HMDB0001285,COQ2,degrading
1216,HMDB0006522,ECI1,degrading
1217,HMDB0304089,ECI1,degrading
1218,HMDB0003952,ECI1,degrading
1219,HMDB0001248,ECI1,degrading
1220,HMDB0000538,ECI1,degrading
1221,HMDB0001423,ECI1,degrading
1222,HMDB0000902,ECI1,degrading
1223,HMDB0059597,ECI1,degrading
1224,HMDB0001377,ECI1,degrading
1225,HMDB0002111,ECI1,degrading
1226,HMDB0002137,ECI1,producing
1227,HMDB0003944,ECI1,producing
1228,HMDB0003948,ECI1,producing
1229,HMDB0304118,ECI1,producing
1230,HMDB0011123,ECI1,producing
1231,HMDB0001197,ECI1,producing
1232,HMDB0003712,ECI1,degrading
1233,HMDB0001039,ECI1,producing
1234,HMDB0003125,ECI1,producing
1235,HMDB0000250,ECI1,producing
1236,HMDB0000045,ECI1,producing
1237,HMDB0001206,ECI1,producing
1238,HMDB0001487,ECI1,producing
1239,HMDB0006260,ECI1,degrading
1240,HMDB0006529,ECI1,degrading
1241,HMDB0003945,ECI1,degrading
1242,HMDB0001022,ACOT4,degrading
1243,HMDB0012576,ACOT4,degrading
1244,HMDB0001374,ACOT4,degrading
1245,HMDB0004258,ACOT4,degrading
1246,HMDB0060239,ACOT4,degrading
1247,HMDB0001338,ACOT4,degrading
1248,HMDB0012556,ACOT4,degrading
1249,HMDB0004264,ACOT4,degrading
1250,HMDB0004673,ACOT4,degrading
1251,HMDB0000902,ACOT4,degrading
1252,HMDB0000538,ACOT4,degrading
1253,HMDB0001377,ACOT4,degrading
1254,HMDB0062220,ACOT4,degrading
1255,HMDB0006513,ACOT4,degrading
1256,HMDB0006516,ACOT4,degrading
1257,HMDB0003947,ACOT4,degrading
1258,HMDB0006368,ACOT4,degrading
1259,HMDB0001064,ACOT4,degrading
1260,HMDB0006243,ACOT4,degrading
1261,HMDB0006267,ACOT4,degrading
1262,HMDB0060311,ACOT4,degrading
1263,HMDB0006519,ACOT4,degrading
1264,HMDB0006290,ACOT4,degrading
1265,HMDB0006459,ACOT4,degrading
1266,HMDB0006521,ACOT4,degrading
1267,HMDB0006497,ACOT4,degrading
1268,HMDB0006532,ACOT4,degrading
1269,HMDB0001521,ACOT4,degrading
1270,HMDB0013109,ACOT4,degrading
1271,HMDB0003571,ACOT4,degrading
1272,HMDB0001114,ACOT4,producing
1273,HMDB0006523,ACOT4,producing
1274,HMDB0002111,ACOT4,producing
1275,HMDB0010378,ACOT4,producing
1276,HMDB0001518,ACOT4,producing
1277,HMDB0001039,ACOT4,producing
1278,HMDB0001275,ACOT4,producing
1279,HMDB0000254,ACOT4,producing
1280,HMDB0012575,ACOT4,producing
1281,HMDB0012607,ACOT4,producing
1282,HMDB0013032,ACOT4,producing
1283,HMDB0000237,ACOT4,producing
1284,HMDB0000518,ACOT4,producing
1285,HMDB0000619,ACOT4,producing
1286,HMDB0002003,ACOT4,producing
1287,HMDB0000944,ACOT4,producing
1288,HMDB0002212,ACOT4,producing
1289,HMDB0000827,ACOT4,producing
1290,HMDB0000220,ACOT4,producing
1291,HMDB0060198,ACOT4,degrading
1292,HMDB0001322,ACOT4,degrading
1293,HMDB0061714,ACOT4,producing
1294,HMDB0005060,ACOT4,producing
1295,HMDB0006322,ACOT4,producing
1296,HMDB0002226,ACOT4,producing
1297,HMDB0001043,ACOT4,producing
1298,HMDB0002925,ACOT4,producing
1299,HMDB0003073,ACOT4,producing
1300,HMDB0000673,ACOT4,producing
1301,HMDB0002823,ACOT4,producing
1302,HMDB0060039,ACOT4,producing
1303,HMDB0002183,ACOT4,producing
1304,HMDB0013025,ACOT4,producing
1305,HMDB0006323,ACOT4,producing
1306,HMDB0006528,ACOT4,producing
1307,HMDB0001999,ACOT4,producing
1308,HMDB0002177,ACOT4,producing
1309,HMDB0006547,ACOT4,producing
1310,HMDB0001388,ACOT4,producing
1311,HMDB0002356,ACOT4,producing
1312,HMDB0001160,ACOT4,producing
1313,HMDB0002884,ACOT4,producing
1314,HMDB0002345,ACOT4,producing
1315,HMDB0000772,ACOT4,producing
1316,HMDB0006270,ACOT4,producing
1317,HMDB0000573,ACOT4,producing
1318,HMDB0003231,ACOT4,producing
1319,HMDB0031046,ACOT4,producing
1320,HMDB0002259,ACOT4,producing
1321,HMDB0003229,ACOT4,producing
1322,HMDB0000826,ACOT4,producing
1323,HMDB0000521,ACOT4,producing
1324,HMDB0000806,ACOT4,producing
1325,HMDB0000910,ACOT4,producing
1326,HMDB0000638,ACOT4,producing
1327,HMDB0001423,ACOT4,producing
1328,HMDB0059597,ACOT4,producing
1329,HMDB0006292,ACOT4,degrading
1330,HMDB0000250,ACOT4,producing
1331,HMDB0000045,ACOT4,producing
1332,HMDB0001206,ACOT4,producing
1333,HMDB0001487,ACOT4,producing
1334,HMDB0003125,ACOT4,producing
1335,HMDB0002368,ACOT4,producing
1336,HMDB0000207,ACOT4,producing
1337,HMDB0002231,ACOT4,producing
1338,HMDB0002068,ACOT4,producing
1339,HMDB0002111,PLA2G10,degrading
1340,HMDB0011149,PLA2G10,producing
1341,HMDB0001388,PLA2G10,degrading
1342,HMDB0000673,PLA2G10,degrading
1343,HMDB0001043,PLA2G10,degrading
1344,HMDB0059597,PLA2G10,producing
1345,HMDB0000168,CTSH,producing
1346,HMDB0000064,CKMT1A,degrading
1347,HMDB0000538,CKMT1A,degrading
1348,HMDB0001511,CKMT1A,producing
1349,HMDB0001341,CKMT1A,producing
1350,HMDB0059597,CKMT1A,producing
1351,HMDB0000073,SLC6A2,producing
1352,HMDB0000216,SLC6A2,producing
1353,HMDB0000588,SLC6A2,producing
1354,HMDB0000538,ATP6V1E1,degrading
1355,HMDB0002111,ATP6V1E1,degrading
1356,HMDB0059597,ATP6V1E1,producing
1357,HMDB0001429,ATP6V1E1,producing
1358,HMDB0001341,ATP6V1E1,producing
1359,HMDB0001248,SLC25A32,producing
1360,HMDB0000538,ABCC1,degrading
1361,HMDB0002111,ABCC1,degrading
1362,HMDB0001533,ABCC1,producing
1363,HMDB0000277,ABCC1,producing
1364,HMDB0010216,ABCC1,producing
1365,HMDB0062222,ABCC1,producing
1366,HMDB0004362,ABCC1,producing
1367,HMDB0000121,ABCC1,producing
1368,HMDB0002580,ABCC1,producing
1369,HMDB0003193,ABCC1,producing
1370,HMDB0006766,ABCC1,producing
1371,HMDB0060169,ABCC1,producing
1372,HMDB0003325,ABCC1,producing
1373,HMDB0002829,ABCC1,producing
1374,HMDB0004484,ABCC1,producing
1375,HMDB0006203,ABCC1,producing
1376,HMDB0001429,ABCC1,producing
1377,HMDB0001341,ABCC1,producing
1378,HMDB0059597,ABCC1,producing
1379,HMDB0001198,ABCC1,producing
1380,HMDB0000951,ABCC1,producing
1381,HMDB0000518,ABCC1,producing
1382,HMDB0000250,RTCB,degrading
1383,HMDB0000045,RTCB,degrading
1384,HMDB0000538,RTCB,degrading
