HMDB,GENE,direction
HMDB0060330,GSTM1,producing
HMDB0060329,GSTM1,producing
HMDB0060331,GSTM1,degrading
HMDB0060327,GSTM1,producing
HMDB0060326,GSTM1,producing
HMDB0060448,GSTM1,degrading
HMDB0060381,GSTM1,producing
HMDB0060446,GSTM1,degrading
HMDB0060358,GSTM1,producing
HMDB0060091,GSTM1,degrading
HMDB0060391,GSTM1,producing
HMDB0060438,GSTM1,degrading
HMDB0060423,GSTM1,producing
HMDB0002111,GSTM1,producing
HMDB0060357,GSTM1,degrading
HMDB0060506,GSTM1,producing
HMDB0060333,GSTM1,degrading
HMDB0060342,GSTM1,producing
HMDB0002306,GSTM1,producing
HMDB0060452,GSTM1,degrading
HMDB0060505,GSTM1,producing
HMDB0060342,GSTM1,degrading
HMDB0060343,GSTM1,producing
HMDB0029593,GSTM1,degrading
HMDB0060504,GSTM1,producing
HMDB0060334,GSTM1,degrading
HMDB0059597,GSTM1,degrading
HMDB0060479,GSTM1,producing
HMDB0002500,GSTM1,producing
HMDB0060344,GSTM1,degrading
HMDB0060507,GSTM1,producing
HMDB0060433,GSTM1,degrading
HMDB0060387,GSTM1,producing
HMDB0006558,GSTM1,degrading
HMDB0060431,GSTM1,producing
HMDB0000125,GSTM2,degrading
HMDB0006215,GSTM2,degrading
HMDB0060300,GSTM2,producing
HMDB0060301,GSTM2,degrading
HMDB0060299,GSTM2,producing
HMDB0060302,GSTM2,producing
HMDB0060332,GSTM2,degrading
HMDB0060330,GSTM2,producing
HMDB0060329,GSTM2,producing
HMDB0060331,GSTM2,degrading
HMDB0060327,GSTM2,producing
HMDB0060326,GSTM2,producing
HMDB0060448,GSTM2,degrading
HMDB0060381,GSTM2,producing
HMDB0060446,GSTM2,degrading
HMDB0060358,GSTM2,producing
HMDB0060091,GSTM2,degrading
HMDB0060391,GSTM2,producing
HMDB0060438,GSTM2,degrading
HMDB0060423,GSTM2,producing
HMDB0002111,GSTM2,producing
HMDB0060357,GSTM2,degrading
HMDB0060506,GSTM2,producing
HMDB0060333,GSTM2,degrading
HMDB0060342,GSTM2,producing
HMDB0002306,GSTM2,producing
HMDB0060452,GSTM2,degrading
HMDB0060505,GSTM2,producing
HMDB0060342,GSTM2,degrading
HMDB0060343,GSTM2,producing
HMDB0029593,GSTM2,degrading
HMDB0060504,GSTM2,producing
HMDB0060334,GSTM2,degrading
HMDB0059597,GSTM2,degrading
HMDB0060479,GSTM2,producing
HMDB0002500,GSTM2,producing
HMDB0060344,GSTM2,degrading
HMDB0060507,GSTM2,producing
HMDB0060433,GSTM2,degrading
HMDB0060387,GSTM2,producing
HMDB0006558,GSTM2,degrading
HMDB0060431,GSTM2,producing
HMDB0000125,GSTM3,degrading
HMDB0006215,GSTM3,degrading
HMDB0060300,GSTM3,producing
HMDB0060301,GSTM3,degrading
HMDB0060299,GSTM3,producing
HMDB0060302,GSTM3,producing
HMDB0060332,GSTM3,degrading
HMDB0060330,GSTM3,producing
HMDB0060329,GSTM3,producing
HMDB0060331,GSTM3,degrading
HMDB0060327,GSTM3,producing
HMDB0060326,GSTM3,producing
HMDB0060448,GSTM3,degrading
HMDB0060381,GSTM3,producing
HMDB0060446,GSTM3,degrading
HMDB0060358,GSTM3,producing
HMDB0060091,GSTM3,degrading
HMDB0060391,GSTM3,producing
HMDB0060438,GSTM3,degrading
HMDB0060423,GSTM3,producing
HMDB0002111,GSTM3,producing
HMDB0060357,GSTM3,degrading
HMDB0060506,GSTM3,producing
HMDB0060333,GSTM3,degrading
HMDB0060342,GSTM3,producing
HMDB0002306,GSTM3,producing
HMDB0060452,GSTM3,degrading
HMDB0060505,GSTM3,producing
HMDB0060342,GSTM3,degrading
HMDB0060343,GSTM3,producing
HMDB0029593,GSTM3,degrading
HMDB0060504,GSTM3,producing
HMDB0060334,GSTM3,degrading
HMDB0059597,GSTM3,degrading
HMDB0060479,GSTM3,producing
HMDB0002500,GSTM3,producing
HMDB0060344,GSTM3,degrading
HMDB0060507,GSTM3,producing
HMDB0060433,GSTM3,degrading
HMDB0060387,GSTM3,producing
HMDB0006558,GSTM3,degrading
HMDB0060431,GSTM3,producing
HMDB0000125,GSTM4,degrading
HMDB0006215,GSTM4,degrading
HMDB0060300,GSTM4,producing
HMDB0060301,GSTM4,degrading
HMDB0060299,GSTM4,producing
HMDB0060302,GSTM4,producing
HMDB0060332,GSTM4,degrading
HMDB0060330,GSTM4,producing
HMDB0060329,GSTM4,producing
HMDB0060331,GSTM4,degrading
HMDB0060327,GSTM4,producing
HMDB0060326,GSTM4,producing
HMDB0060448,GSTM4,degrading
HMDB0060381,GSTM4,producing
HMDB0060446,GSTM4,degrading
HMDB0060358,GSTM4,producing
HMDB0060091,GSTM4,degrading
HMDB0060391,GSTM4,producing
HMDB0060438,GSTM4,degrading
HMDB0060423,GSTM4,producing
HMDB0002111,GSTM4,producing
HMDB0060357,GSTM4,degrading
HMDB0060506,GSTM4,producing
HMDB0060333,GSTM4,degrading
HMDB0060342,GSTM4,producing
HMDB0002306,GSTM4,producing
HMDB0060452,GSTM4,degrading
HMDB0060505,GSTM4,producing
HMDB0060342,GSTM4,degrading
HMDB0060343,GSTM4,producing
HMDB0029593,GSTM4,degrading
HMDB0060504,GSTM4,producing
HMDB0060334,GSTM4,degrading
HMDB0059597,GSTM4,degrading
HMDB0060479,GSTM4,producing
HMDB0002500,GSTM4,producing
HMDB0060344,GSTM4,degrading
HMDB0060507,GSTM4,producing
HMDB0060433,GSTM4,degrading
HMDB0060387,GSTM4,producing
HMDB0006558,GSTM4,degrading
HMDB0060431,GSTM4,producing
HMDB0000125,GSTM5,degrading
HMDB0006215,GSTM5,degrading
HMDB0060300,GSTM5,producing
HMDB0060301,GSTM5,degrading
HMDB0060299,GSTM5,producing
HMDB0060302,GSTM5,producing
HMDB0060332,GSTM5,degrading
HMDB0060330,GSTM5,producing
HMDB0060329,GSTM5,producing
HMDB0060331,GSTM5,degrading
HMDB0060327,GSTM5,producing
HMDB0060326,GSTM5,producing
HMDB0060448,GSTM5,degrading
HMDB0060381,GSTM5,producing
HMDB0060446,GSTM5,degrading
HMDB0060358,GSTM5,producing
HMDB0060091,GSTM5,degrading
HMDB0060391,GSTM5,producing
HMDB0060438,GSTM5,degrading
HMDB0060423,GSTM5,producing
HMDB0002111,GSTM5,producing
HMDB0060357,GSTM5,degrading
HMDB0060506,GSTM5,producing
HMDB0060333,GSTM5,degrading
HMDB0060342,GSTM5,producing
HMDB0002306,GSTM5,producing
HMDB0060452,GSTM5,degrading
HMDB0060505,GSTM5,producing
HMDB0060342,GSTM5,degrading
HMDB0060343,GSTM5,producing
HMDB0029593,GSTM5,degrading
HMDB0060504,GSTM5,producing
HMDB0060334,GSTM5,degrading
HMDB0059597,GSTM5,degrading
HMDB0060479,GSTM5,producing
HMDB0002500,GSTM5,producing
HMDB0060344,GSTM5,degrading
HMDB0060507,GSTM5,producing
HMDB0060433,GSTM5,degrading
HMDB0060387,GSTM5,producing
HMDB0006558,GSTM5,degrading
HMDB0060431,GSTM5,producing
HMDB0000125,GSTO1,degrading
HMDB0001264,GSTO1,degrading
HMDB0003337,GSTO1,producing
HMDB0000044,GSTO1,producing
HMDB0012258,GSTO1,degrading
HMDB0012259,GSTO1,producing
HMDB0002111,GSTO1,producing
HMDB0006215,GSTO1,degrading
HMDB0060300,GSTO1,producing
HMDB0060301,GSTO1,degrading
HMDB0060299,GSTO1,producing
HMDB0060302,GSTO1,producing
HMDB0060332,GSTO1,degrading
HMDB0060330,GSTO1,producing
HMDB0060329,GSTO1,producing
HMDB0060331,GSTO1,degrading
HMDB0060327,GSTO1,producing
HMDB0060326,GSTO1,producing
HMDB0060448,GSTO1,degrading
HMDB0060381,GSTO1,producing
HMDB0060446,GSTO1,degrading
HMDB0060358,GSTO1,producing
HMDB0060091,GSTO1,degrading
HMDB0060391,GSTO1,producing
HMDB0060438,GSTO1,degrading
HMDB0060423,GSTO1,producing
HMDB0060357,GSTO1,degrading
HMDB0060506,GSTO1,producing
HMDB0060333,GSTO1,degrading
HMDB0060342,GSTO1,producing
HMDB0002306,GSTO1,producing
HMDB0060452,GSTO1,degrading
HMDB0060505,GSTO1,producing
HMDB0060342,GSTO1,degrading
HMDB0060343,GSTO1,producing
HMDB0029593,GSTO1,degrading
HMDB0060504,GSTO1,producing
HMDB0060334,GSTO1,degrading
HMDB0059597,GSTO1,degrading
HMDB0060479,GSTO1,producing
HMDB0002500,GSTO1,producing
HMDB0060344,GSTO1,degrading
HMDB0060507,GSTO1,producing
HMDB0060433,GSTO1,degrading
HMDB0060387,GSTO1,producing
HMDB0006558,GSTO1,degrading
HMDB0060431,GSTO1,producing
HMDB0000125,GSTO2,degrading
HMDB0001264,GSTO2,degrading
HMDB0003337,GSTO2,producing
HMDB0000044,GSTO2,producing
HMDB0012258,GSTO2,degrading
HMDB0012259,GSTO2,producing
HMDB0002111,GSTO2,producing
HMDB0006215,GSTO2,degrading
HMDB0060300,GSTO2,producing
HMDB0060301,GSTO2,degrading
HMDB0060299,GSTO2,producing
HMDB0060302,GSTO2,producing
HMDB0060332,GSTO2,degrading
HMDB0060330,GSTO2,producing
HMDB0060329,GSTO2,producing
HMDB0060331,GSTO2,degrading
HMDB0060327,GSTO2,producing
HMDB0060326,GSTO2,producing
HMDB0060448,GSTO2,degrading
HMDB0060381,GSTO2,producing
HMDB0060446,GSTO2,degrading
HMDB0060358,GSTO2,producing
HMDB0060091,GSTO2,degrading
HMDB0060391,GSTO2,producing
HMDB0060438,GSTO2,degrading
HMDB0060423,GSTO2,producing
HMDB0060357,GSTO2,degrading
HMDB0060506,GSTO2,producing
HMDB0060333,GSTO2,degrading
HMDB0060342,GSTO2,producing
HMDB0002306,GSTO2,producing
HMDB0060452,GSTO2,degrading
HMDB0060505,GSTO2,producing
HMDB0060342,GSTO2,degrading
HMDB0060343,GSTO2,producing
HMDB0029593,GSTO2,degrading
HMDB0060504,GSTO2,producing
HMDB0060334,GSTO2,degrading
HMDB0059597,GSTO2,degrading
HMDB0060479,GSTO2,producing
HMDB0002500,GSTO2,producing
HMDB0060344,GSTO2,degrading
HMDB0060507,GSTO2,producing
HMDB0060433,GSTO2,degrading
HMDB0060387,GSTO2,producing
HMDB0006558,GSTO2,degrading
HMDB0060431,GSTO2,producing
HMDB0000125,GSTP1,degrading
HMDB0006215,GSTP1,degrading
HMDB0060300,GSTP1,producing
HMDB0060301,GSTP1,degrading
HMDB0060299,GSTP1,producing
HMDB0060302,GSTP1,producing
HMDB0060332,GSTP1,degrading
HMDB0060330,GSTP1,producing
HMDB0060329,GSTP1,producing
HMDB0060331,GSTP1,degrading
HMDB0060327,GSTP1,producing
HMDB0060326,GSTP1,producing
HMDB0060448,GSTP1,degrading
HMDB0060381,GSTP1,producing
HMDB0060446,GSTP1,degrading
HMDB0060358,GSTP1,producing
HMDB0060091,GSTP1,degrading
HMDB0060391,GSTP1,producing
HMDB0060438,GSTP1,degrading
HMDB0060423,GSTP1,producing
HMDB0002111,GSTP1,producing
HMDB0060357,GSTP1,degrading
HMDB0060506,GSTP1,producing
HMDB0060333,GSTP1,degrading
HMDB0060342,GSTP1,producing
HMDB0002306,GSTP1,producing
HMDB0060452,GSTP1,degrading
HMDB0060505,GSTP1,producing
HMDB0060342,GSTP1,degrading
HMDB0060343,GSTP1,producing
HMDB0029593,GSTP1,degrading
HMDB0060504,GSTP1,producing
HMDB0060334,GSTP1,degrading
HMDB0059597,GSTP1,degrading
HMDB0060479,GSTP1,producing
HMDB0002500,GSTP1,producing
HMDB0060344,GSTP1,degrading
HMDB0060507,GSTP1,producing
HMDB0060433,GSTP1,degrading
HMDB0060387,GSTP1,producing
HMDB0006558,GSTP1,degrading
HMDB0060431,GSTP1,producing
HMDB0000125,GSTT1,degrading
HMDB0006215,GSTT1,degrading
HMDB0060300,GSTT1,producing
HMDB0060301,GSTT1,degrading
HMDB0060299,GSTT1,producing
HMDB0060302,GSTT1,producing
HMDB0060332,GSTT1,degrading
HMDB0060330,GSTT1,producing
HMDB0060329,GSTT1,producing
HMDB0060331,GSTT1,degrading
HMDB0060327,GSTT1,producing
HMDB0060326,GSTT1,producing
HMDB0060448,GSTT1,degrading
HMDB0060381,GSTT1,producing
HMDB0060446,GSTT1,degrading
HMDB0060358,GSTT1,producing
HMDB0060091,GSTT1,degrading
HMDB0060391,GSTT1,producing
HMDB0060438,GSTT1,degrading
HMDB0060423,GSTT1,producing
HMDB0002111,GSTT1,producing
HMDB0060357,GSTT1,degrading
HMDB0060506,GSTT1,producing
HMDB0060333,GSTT1,degrading
HMDB0060342,GSTT1,producing
HMDB0002306,GSTT1,producing
HMDB0060452,GSTT1,degrading
HMDB0060505,GSTT1,producing
HMDB0060342,GSTT1,degrading
HMDB0060343,GSTT1,producing
HMDB0029593,GSTT1,degrading
HMDB0060504,GSTT1,producing
HMDB0060334,GSTT1,degrading
HMDB0059597,GSTT1,degrading
HMDB0060479,GSTT1,producing
HMDB0002500,GSTT1,producing
HMDB0060344,GSTT1,degrading
HMDB0060507,GSTT1,producing
HMDB0060433,GSTT1,degrading
HMDB0060387,GSTT1,producing
HMDB0006558,GSTT1,degrading
HMDB0060431,GSTT1,producing
HMDB0000125,GSTT2B,degrading
HMDB0006215,GSTT2B,degrading
HMDB0060300,GSTT2B,producing
HMDB0060301,GSTT2B,degrading
HMDB0060299,GSTT2B,producing
HMDB0060302,GSTT2B,producing
HMDB0060332,GSTT2B,degrading
HMDB0060330,GSTT2B,producing
HMDB0060329,GSTT2B,producing
HMDB0060331,GSTT2B,degrading
HMDB0060327,GSTT2B,producing
HMDB0060326,GSTT2B,producing
HMDB0060448,GSTT2B,degrading
HMDB0060381,GSTT2B,producing
HMDB0060446,GSTT2B,degrading
HMDB0060358,GSTT2B,producing
HMDB0060091,GSTT2B,degrading
HMDB0060391,GSTT2B,producing
HMDB0060438,GSTT2B,degrading
HMDB0060423,GSTT2B,producing
HMDB0002111,GSTT2B,producing
HMDB0060357,GSTT2B,degrading
HMDB0060506,GSTT2B,producing
HMDB0060333,GSTT2B,degrading
HMDB0060342,GSTT2B,producing
HMDB0002306,GSTT2B,producing
HMDB0060452,GSTT2B,degrading
HMDB0060505,GSTT2B,producing
HMDB0060342,GSTT2B,degrading
HMDB0060343,GSTT2B,producing
HMDB0029593,GSTT2B,degrading
HMDB0060504,GSTT2B,producing
HMDB0060334,GSTT2B,degrading
HMDB0059597,GSTT2B,degrading
HMDB0060479,GSTT2B,producing
HMDB0002500,GSTT2B,producing
HMDB0060344,GSTT2B,degrading
HMDB0060507,GSTT2B,producing
HMDB0060433,GSTT2B,degrading
HMDB0060387,GSTT2B,producing
HMDB0006558,GSTT2B,degrading
HMDB0060431,GSTT2B,producing
HMDB0000125,GSTT4,degrading
HMDB0000302,GLT25D1,degrading
HMDB0000295,GLT25D1,degrading
HMDB0000302,GLT25D2,degrading
HMDB0000295,GLT25D2,degrading
HMDB0000290,GTDC2,degrading
HMDB0000295,GTDC2,degrading
HMDB0000538,GMPS,degrading
HMDB0001554,GMPS,degrading
HMDB0000641,GMPS,degrading
HMDB0002111,GMPS,degrading
HMDB0000045,GMPS,producing
HMDB0000250,GMPS,producing
HMDB0001397,GMPS,producing
HMDB0000148,GMPS,producing
HMDB0000051,GMPS,degrading
HMDB0060418,GMPS,degrading
HMDB0060415,GMPS,producing
HMDB0000132,GDA,degrading
HMDB0002111,GDA,degrading
HMDB0000292,GDA,producing
HMDB0000051,GDA,producing
HMDB0001273,GUCY2C,degrading
HMDB0001314,GUCY2C,producing
HMDB0000250,GUCY2C,producing
HMDB0001273,GUCY2D,degrading
HMDB0001314,GUCY2D,producing
HMDB0000250,GUCY2D,producing
HMDB0001273,GUCY2F,degrading
HMDB0001314,GUCY2F,producing
HMDB0000250,GUCY2F,producing
HMDB0001273,GUF1,degrading
HMDB0002111,GUF1,degrading
HMDB0001201,GUF1,producing
HMDB0001429,GUF1,producing
HMDB0001018,GXYLT1,degrading
HMDB0000295,GXYLT1,degrading
HMDB0001018,GXYLT2,degrading
HMDB0000295,GXYLT2,degrading
HMDB0000295,GYS1,degrading
HMDB0000286,GYS1,degrading
HMDB0000295,GYS2,degrading
HMDB0000286,GYS2,degrading
HMDB0000151,HSD17B6,degrading
HMDB0000145,HSD17B6,degrading
HMDB0000234,HSD17B6,degrading
HMDB0000902,HSD17B6,degrading
HMDB0000053,HSD17B6,producing
HMDB0001487,HSD17B6,producing
HMDB0001487,HSD17B6,degrading
HMDB0059597,HSD17B6,producing
HMDB0000305,HSD17B6,degrading
HMDB0001358,HSD17B6,producing
HMDB0000145,HSD17B6,producing
HMDB0000217,HSD17B6,degrading
HMDB0000221,HSD17B6,producing
HMDB0000153,HSD17B6,degrading
HMDB0000313,HSD17B6,producing
HMDB0060339,HSD17B6,degrading
HMDB0006773,HSD17B6,producing
HMDB0001134,HS6ST1,degrading
HMDB0000061,HS6ST1,degrading
HMDB0001134,HS6ST2,degrading
HMDB0000061,HS6ST2,degrading
HMDB0001134,HS6ST3,degrading
HMDB0000061,HS6ST3,degrading
HMDB0002111,PTPLA,degrading
HMDB0002111,PTPLB,degrading
HMDB0002111,PTPLAD1,degrading
HMDB0002111,PTPLAD2,degrading
HMDB0001295,HACL1,degrading
HMDB0001958,HACL1,producing
HMDB0003419,HACL1,producing
HMDB0001066,HAGHL,degrading
HMDB0002111,HAGHL,degrading
HMDB0000125,HAGHL,producing
HMDB0001311,HAGHL,producing
HMDB0001377,HAO1,degrading
HMDB0003125,HAO1,degrading
HMDB0000115,HAO1,degrading
HMDB0000119,HAO1,producing
HMDB0003125,HAO1,producing
HMDB0001377,HAO2,degrading
HMDB0003125,HAO2,degrading
HMDB0000115,HAO2,degrading
HMDB0000119,HAO2,producing
HMDB0003125,HAO2,producing
HMDB0000295,HAS1,degrading
HMDB0000935,HAS1,degrading
HMDB0000295,HAS2,degrading
HMDB0000935,HAS2,degrading
HMDB0000295,HAS3,degrading
HMDB0000935,HAS3,degrading
HMDB0001206,HAT1,degrading
HMDB0001423,HAT1,degrading
HMDB0000902,HSD17B10,degrading
HMDB0001487,HSD17B10,degrading
HMDB0001356,HSD17B10,degrading
HMDB0001157,HSD17B10,producing
HMDB0001487,HSD17B10,producing
HMDB0059597,HSD17B10,producing
HMDB0000902,HADH,degrading
HMDB0001487,HADH,degrading
HMDB0059597,HADH,producing
HMDB0001166,HADH,degrading
HMDB0001484,HADH,producing
HMDB0001487,HADH,producing
HMDB0001356,HADH,degrading
HMDB0001157,HADH,producing
HMDB0003932,HADH,degrading
HMDB0006402,HADH,producing
HMDB0003934,HADH,degrading
HMDB0003935,HADH,producing
HMDB0003936,HADH,degrading
HMDB0003937,HADH,producing
HMDB0003938,HADH,degrading
HMDB0003939,HADH,producing
HMDB0003940,HADH,degrading
HMDB0003941,HADH,producing
HMDB0003942,HADH,degrading
HMDB0003943,HADH,producing
HMDB0000023,HADH,degrading
HMDB0002217,HADH,producing
HMDB0012475,HADH,degrading
HMDB0060378,HADH,producing
HMDB0060373,HADH,degrading
HMDB0060399,HADH,producing
HMDB0002111,HDHD1,degrading
HMDB0000767,HDHD1,degrading
HMDB0001429,HDHD1,producing
HMDB0000538,HELB,degrading
HMDB0002111,HELB,degrading
HMDB0001341,HELB,producing
HMDB0001429,HELB,producing
HMDB0000538,HELQ,degrading
HMDB0002111,HELQ,degrading
HMDB0001341,HELQ,producing
HMDB0001429,HELQ,producing
HMDB0001022,ALAS2,degrading
HMDB0000123,ALAS2,degrading
HMDB0001149,ALAS2,producing
HMDB0001423,ALAS2,producing
HMDB0001967,ALAS2,producing
HMDB0001022,ALAS1,degrading
HMDB0000123,ALAS1,degrading
HMDB0001149,ALAS1,producing
HMDB0001423,ALAS1,producing
HMDB0001967,ALAS1,producing
HMDB0001149,ALAD,degrading
HMDB0000245,ALAD,producing
HMDB0002111,ALAD,producing
HMDB0000245,HMBS,degrading
HMDB0002111,HMBS,degrading
HMDB0001137,HMBS,producing
HMDB0000051,HMBS,producing
HMDB0001137,UROS,degrading
HMDB0001086,UROS,producing
HMDB0002111,UROS,producing
HMDB0001261,CPOX,degrading
HMDB0001377,CPOX,degrading
HMDB0059597,CPOX,degrading
HMDB0001097,CPOX,producing
HMDB0002111,CPOX,producing
HMDB0001967,CPOX,producing
HMDB0003178,FECH,degrading
HMDB0059597,FECH,degrading
HMDB0000241,FECH,producing
HMDB0000692,FECH,producing
HMDB0000241,FECH,degrading
HMDB0000692,FECH,degrading
HMDB0059597,FECH,producing
HMDB0000177,HEMK1,degrading
HMDB0001185,HEMK1,degrading
HMDB0000479,HEMK1,producing
HMDB0000939,HEMK1,producing
HMDB0001476,HEMK1,degrading
HMDB0060374,HEMK1,producing
HMDB0000259,HEMK1,degrading
HMDB0001396,HEMK1,degrading
HMDB0004095,HEMK1,producing
HMDB0001846,HEMK1,producing
HMDB0003633,HEMK1,degrading
HMDB0004366,HEMK1,producing
HMDB0000881,HEMK1,degrading
HMDB0060426,HEMK1,producing
HMDB0011118,HEMK1,degrading
HMDB0011117,HEMK1,degrading
HMDB0059797,HEMK1,degrading
HMDB0060323,HEMK1,degrading
HMDB0013139,HEMK1,degrading
HMDB0060324,HEMK1,producing
HMDB0060321,HEMK1,degrading
HMDB0060337,HEMK1,degrading
HMDB0001185,HENMT1,degrading
HMDB0000939,HENMT1,degrading
HMDB0002111,HEXA,degrading
HMDB0000853,HEXA,degrading
HMDB0002111,HEXB,degrading
HMDB0000853,HEXB,degrading
HMDB0002111,HEXDC,degrading
HMDB0000215,HEXDC,degrading
HMDB0000538,HFM1,degrading
HMDB0002111,HFM1,degrading
HMDB0001341,HFM1,producing
HMDB0001429,HFM1,producing
HMDB0000130,HGD,degrading
HMDB0001377,HGD,degrading
HMDB0002052,HGD,producing
HMDB0001206,HGSNAT,degrading
HMDB0060481,HGSNAT,degrading
HMDB0001423,HGSNAT,producing
HMDB0001423,HGSNAT,degrading
HMDB0001052,HIBCH,degrading
HMDB0002111,HIBCH,degrading
HMDB0001423,HIBCH,producing
HMDB0000023,HIBCH,producing
HMDB0006807,HIBCH,degrading
HMDB0001429,HIBCH,degrading
HMDB0001341,HIBCH,degrading
HMDB0000700,HIBCH,producing
HMDB0000538,HIBCH,producing
HMDB0000700,HIBCH,degrading
HMDB0001423,HIBCH,degrading
HMDB0006807,HIBCH,producing
HMDB0002111,HIBCH,producing
HMDB0000208,HIF1AN,degrading
HMDB0001377,HIF1AN,degrading
HMDB0000254,HIF1AN,degrading
HMDB0000538,HKDC1,degrading
HMDB0000143,HKDC1,degrading
HMDB0001341,HKDC1,producing
HMDB0001401,HKDC1,producing
HMDB0000122,HKDC1,degrading
HMDB0000660,HKDC1,degrading
HMDB0003971,HKDC1,producing
HMDB0000169,HKDC1,degrading
HMDB0001078,HKDC1,producing
HMDB0003498,HKDC1,producing
HMDB0003345,HKDC1,degrading
HMDB0001514,HKDC1,degrading
HMDB0001254,HKDC1,producing
HMDB0001206,HMGCS1,degrading
HMDB0002111,HMGCS1,degrading
HMDB0001484,HMGCS1,degrading
HMDB0001375,HMGCS1,producing
HMDB0001423,HMGCS1,producing
HMDB0001375,HMGCS1,degrading
HMDB0001423,HMGCS1,degrading
HMDB0001206,HMGCS1,producing
HMDB0002111,HMGCS1,producing
HMDB0001484,HMGCS1,producing
HMDB0001206,HMGCS2,degrading
HMDB0002111,HMGCS2,degrading
HMDB0001484,HMGCS2,degrading
HMDB0001375,HMGCS2,producing
HMDB0001423,HMGCS2,producing
HMDB0001375,HMGCS2,degrading
HMDB0001423,HMGCS2,degrading
HMDB0001206,HMGCS2,producing
HMDB0002111,HMGCS2,producing
HMDB0001484,HMGCS2,producing
HMDB0000227,HMGCR,degrading
HMDB0001423,HMGCR,degrading
HMDB0000217,HMGCR,degrading
HMDB0001375,HMGCR,producing
HMDB0000221,HMGCR,producing
HMDB0059597,HMGCR,producing
HMDB0001375,HMGCLL1,degrading
HMDB0001206,HMGCLL1,producing
HMDB0000060,HMGCLL1,producing
HMDB0001375,HMGCL,degrading
HMDB0001206,HMGCL,producing
HMDB0000060,HMGCL,producing
HMDB0060372,HMGCL,degrading
HMDB0060421,HMGCL,producing
HMDB0000042,HMGCL,producing
HMDB0003178,HMOX1,degrading
HMDB0001377,HMOX1,degrading
HMDB0001008,HMOX1,degrading
HMDB0000692,HMOX1,producing
HMDB0002111,HMOX1,producing
HMDB0001197,HMOX1,degrading
HMDB0001361,HMOX1,producing
HMDB0015531,HMOX1,producing
HMDB0001248,HMOX1,producing
HMDB0003178,HMOX2,degrading
HMDB0001377,HMOX2,degrading
HMDB0001008,HMOX2,degrading
HMDB0000692,HMOX2,producing
HMDB0002111,HMOX2,producing
HMDB0001197,HMOX2,degrading
HMDB0001361,HMOX2,producing
HMDB0015531,HMOX2,producing
HMDB0001248,HMOX2,producing
HMDB0001185,HNMT,degrading
HMDB0000870,HNMT,degrading
HMDB0000939,HNMT,producing
HMDB0000898,HNMT,producing
HMDB0002070,HOGA1,degrading
HMDB0000243,HOGA1,producing
HMDB0000119,HOGA1,producing
HMDB0000442,ADHFE1,degrading
HMDB0000208,ADHFE1,degrading
HMDB0000060,ADHFE1,producing
HMDB0000606,ADHFE1,producing
HMDB0000710,ADHFE1,degrading
HMDB0001259,ADHFE1,producing
HMDB0000125,HPGDS,degrading
HMDB0001381,HPGDS,degrading
HMDB0001403,HPGDS,producing
HMDB0000707,HPD,degrading
HMDB0001377,HPD,degrading
HMDB0000130,HPD,producing
HMDB0000205,HPD,degrading
HMDB0000669,HPD,producing
HMDB0001967,HPD,producing
HMDB0000175,HPRT1,degrading
HMDB0000250,HPRT1,degrading
HMDB0000157,HPRT1,producing
HMDB0000280,HPRT1,producing
HMDB0001397,HPRT1,degrading
HMDB0000132,HPRT1,producing
HMDB0000045,HPRT1,degrading
HMDB0000034,HPRT1,producing
HMDB0001554,HPRT1,degrading
HMDB0000292,HPRT1,producing
HMDB0015167,HPRT1,degrading
HMDB0000280,HPRT1,degrading
HMDB0060416,HPRT1,producing
HMDB0000250,HPRT1,producing
HMDB0060412,HPRT1,degrading
HMDB0060414,HPRT1,producing
HMDB0014496,HPRT1,degrading
HMDB0060415,HPRT1,producing
HMDB0002111,HPSE2,degrading
HMDB0002111,HPSE,degrading
HMDB0002111,HRASLS2,degrading
HMDB0000224,HRASLS2,degrading
HMDB0059630,HRASLS2,degrading
HMDB0002111,PLA2G16,degrading
HMDB0001043,PLA2G16,degrading
HMDB0000673,PLA2G16,degrading
HMDB0001388,PLA2G16,degrading
HMDB0001134,HS3ST1,degrading
HMDB0000061,HS3ST1,degrading
HMDB0001134,HS3ST2,degrading
HMDB0000061,HS3ST2,degrading
HMDB0001134,HS3ST4,degrading
HMDB0000061,HS3ST4,degrading
HMDB0001134,HS3ST5,degrading
HMDB0000061,HS3ST5,degrading
HMDB0001134,HS3ST6,degrading
HMDB0000061,HS3ST6,degrading
HMDB0001134,HS3ST3A1,degrading
HMDB0000061,HS3ST3A1,degrading
HMDB0001134,HS3ST3B1,degrading
HMDB0000061,HS3ST3B1,degrading
HMDB0002111,RPP14,degrading
HMDB0000177,HAL,degrading
HMDB0000301,HAL,producing
HMDB0000051,HAL,producing
HMDB0001014,AMDHD1,degrading
HMDB0002111,AMDHD1,degrading
HMDB0000854,AMDHD1,producing
HMDB0059597,AMDHD1,producing
HMDB0001014,UROC1,degrading
HMDB0000301,UROC1,producing
HMDB0002111,UROC1,producing
HMDB0000538,HK1,degrading
HMDB0000143,HK1,degrading
HMDB0001341,HK1,producing
HMDB0001401,HK1,producing
HMDB0000122,HK1,degrading
HMDB0000660,HK1,degrading
